avg_frame_rate,bit_rate,channel_layout,channels,codec_long_name,codec_long_name.1,codec_name,codec_name.1,codec_tag,codec_tag_string,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,has_b_frames,height,index,index.1,level,nb_frames,nb_frames.1,nb_streams,pix_fmt,profile,profile.1,r_frame_rate.1,sample_aspect_ratio,sample_rate,side_data_list,start_pts,start_pts.1,start_time,start_time.1,tags_Hw,tags_LvMetaInfo,tags_artist,tags_bitRate,tags_com.android.version,tags_com.apple.quicktime.artwork,tags_com.apple.quicktime.author,tags_com.apple.quicktime.copyright,tags_com.apple.quicktime.creationdate,tags_com.apple.quicktime.description,tags_com.apple.quicktime.location.ISO6709,tags_com.apple.quicktime.model,tags_com.apple.quicktime.software,tags_comment,tags_compatible_brands,tags_copyright,tags_creation_time,tags_creation_time.1,tags_creation_time.2,tags_date,tags_description,tags_encoder,tags_encoder.1,tags_handler_name,tags_handler_name.1,tags_keywords,tags_language,tags_language.1,tags_major_brand,tags_maxrate,tags_rotate,tags_timecode,tags_title,tags_vendor_id.1,time_base,time_base.1,width
30/1,128041.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,bt709,tv,bt709,bt709,,2,720,0,1.0,31,1723,2477.0,2,yuv420p,LC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,195890.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,960,,,,,3:4,0,1280,0,1.0,32,836,1313.0,2,yuv420p,LC,Main,30/1,1:1,48000.0,,3607,0.0,0.120233,0.0,,,,,,,,,,,,,,,mp41isom,,2020-11-11T21:28:02.000000Z,2020-11-11T21:29:49.000000Z,2020-11-11T21:29:49.000000Z,,,AVC Coding,,VideoHandler,SoundHandler,,und,und,mp42,,,,,[0][0][0][0],1/30000,1/48000,960
30/1,64480.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,,2,1280,0,1.0,31,389,561.0,2,yuv420p,LC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,Core Media Video,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
30/1,48119.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,bt709,tv,bt709,bt709,,2,720,0,1.0,31,1770,2544.0,2,yuv420p,LC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,48007.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,480,852,,,,,,2,480,0,1.0,31,22859,16411.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,852
30/1,92828.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,,tv,bt709,,,2,1280,0,1.0,31,3558,2554.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,96107.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,16:9,1,720,0,1.0,31,960,1658.0,2,yuv420p,LC,Main,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,1280
24/1,48375.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,1280,bt709,tv,bt709,bt709,1:1,2,1280,0,1.0,40,446,804.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,1280
25/1,128320.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,16:9,1,720,0,1.0,31,1390,2395.0,2,yuv420p,LC,Main,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,1280
30/1,128009.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,,2,720,0,1.0,31,9769,7015.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
30/1,24001.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,360,640,bt709,tv,bt709,bt709,,2,360,0,1.0,30,11525,8275.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,640
30/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,48440,69537.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,1280
60/1,128128.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,,2,960,0,1.0,32,780,563.0,2,yuv420p,LC,High,60/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,128056.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,3:4,2,960,0,1.0,31,1014,1457.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,128098.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,3:4,2,960,0,1.0,31,1208,2269.0,2,yuv420p,LC,High,25/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/48000,720
25/1,92119.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,464,360,,,,,45:58,0,464,0,1.0,21,1437,2696.0,2,yuv420p,LC,Main,25/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.51.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/48000,360
2997/125,128109.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1024,576,bt709,tv,bt709,bt709,9:16,2,1024,0,1.0,31,941,1693.0,2,yuv420p,LC,High,2997/125,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/11988,1/44100,576
30/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,,2,720,0,1.0,31,9858,7080.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
29/1,128074.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,tv,bt709,bt709,16:9,2,720,0,1.0,31,1204,1790.0,2,yuv420p,LC,High,29/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/14848,1/44100,1280
60/1,88680.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,32,2332,839.0,2,yuv420p,HE-AAC,High,60/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,24057.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,360,540,bt709,tv,bt709,bt709,,2,360,0,1.0,21,2132,1840.0,2,yuv420p,HE-AAC,High,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,540
25/1,64178.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,,2,1280,0,1.0,40,806,1388.0,2,yuv420p,LC,High,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,Core Media Video,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
30/1,24075.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,640,360,bt709,tv,bt709,bt709,,2,640,0,1.0,30,2735,1967.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,360
30/1,128124.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,676,973.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,48074.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,960,,,,,,1,1280,0,1.0,32,1355,2336.0,2,yuv420p,LC,Main,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,960
30/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,7101,5100.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
24/1,48236.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,1010,1817.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,720
25/1,48082.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,724,bt709,tv,bt709,bt709,,1,1280,0,1.0,32,1436,2472.0,2,yuv420p,LC,Main,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,724
25/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,602,1131.0,2,yuv420p,LC,High,25/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/48000,1280
25/1,75502.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt470bg,tv,smpte170m,smpte170m,9:16,2,1280,0,1.0,31,2752,2373.0,2,yuv420p,HE-AAC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
25/1,64010.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,40,16431,30811.0,2,yuv420p,LC,High,25/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/90000,1/48000,1280
24/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,tv,bt709,,,2,720,0,1.0,31,28124,25237.0,2,yuv420p,HE-AAC,High,24/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
30/1,54986.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,604,437.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,128069.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,1123,971.0,2,yuv420p,HE-AAC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
25/1,48362.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,,tv,bt709,bt709,1:1,2,720,0,1.0,31,1320,2276.0,2,yuv420p,LC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
25/1,96000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,,1,720,0,1.0,31,590,1017.0,2,yuv420p,LC,Main,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,1280
25/1,128052.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,,tv,bt709,bt709,1:1,2,720,0,1.0,31,1318,2275.0,2,yuv420p,LC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
25/1,48169.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,16:9,1,720,0,1.0,31,825,1423.0,2,yuv420p,LC,Main,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,1280
60/1,125845.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1080,1080,bt709,tv,bt709,bt709,1:1,1,1080,1,0.0,42,3600,2815.0,2,yuv420p,LC,High,60/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isommp41mp42,,2021-09-08T02:00:02.000000Z,2021-09-08T02:00:02.000000Z,2021-09-08T02:00:02.000000Z,,,,,Core Media Video,Core Media Audio,,und,zho,mp42,,,,,[0][0][0][0],1/60000,1/48000,1080
24/1,48012.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,,2,720,0,1.0,31,721,1295.0,2,yuv420p,LC,High,24/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,Tencent APD MTS,,Lavf56.40.101,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12288,1/44100,1280
60/1,61117.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,smpte170m,tv,bt470bg,bt709,,2,1280,0,1.0,32,933,336.0,2,yuv420p,HE-AAC,High,60/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,886ba1689d815528809459c28ca887b6,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
2997/125,128152.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,704,1268.0,2,yuv420p,LC,High,2997/125,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/11988,1/44100,720
30/1,64151.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,544:967,2,1280,0,1.0,40,449,325.0,2,yuv420p,HE-AAC,High,30/1,8704:8703,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,Core Media Video,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
60000/1001,317375.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,750,750,bt709,tv,bt709,bt709,1:1,1,750,0,1.0,50,3421,2677.0,2,yuv420p,LC,High,60000/1001,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,mp42mp41,,2020-11-18T11:45:44.000000Z,2020-11-18T11:45:44.000000Z,2020-11-18T11:45:44.000000Z,,,AVC Coding,,Mainconcept Video Media Handler,#Mainconcept MP4 Sound Media Handler,,eng,eng,mp42,,,,,[0][0][0][0],1/60000,1/48000,750
25/1,48196.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,,2,960,0,1.0,31,759,1312.0,2,yuv420p,LC,High,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
29/1,128074.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,tv,bt709,bt709,16:9,2,720,0,1.0,31,1204,1790.0,2,yuv420p,LC,High,29/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/14848,1/44100,1280
60000/1001,129465.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,800,800,,,,,,2,800,0,1.0,32,2195,1718.0,2,yuv420p,LC,High,60000/1001,,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,Mainconcept Video Media Handler,#Mainconcept MP4 Sound Media Handler,,eng,eng,isom,,,,,[0][0][0][0],1/60000,1/48000,800
25/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,bt709,tv,bt709,bt709,1:1,2,720,0,1.0,31,1439,2701.0,2,yuv420p,LC,High,25/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/48000,720
30/1,48111.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,480,708,bt709,tv,bt709,bt709,133:90,2,480,0,1.0,30,744,538.0,2,yuv420p,HE-AAC,High,30/1,532:531,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,708
30/1,128266.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,242,350.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
24/1,128063.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,962,1728.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12288,1/44100,720
30/1,48091.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,480,852,bt709,tv,bt709,bt709,1047098:589699,2,480,0,1.0,31,1552,1118.0,2,yuv420p,HE-AAC,High,30/1,21913:21905,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,852
